element,species,degeneracy,energy_ev
Ar,1,3,15.66
Ar,1,5,15.66
Ar,1,3,15.66
Ar,1,7,15.66
Ar,1,5,15.66
Ar,1,5,15.67
Ar,1,5,15.67
Ar,1,3,15.67
Ar,1,9,15.67
Ar,1,7,15.67
Ar,1,5,15.67
Ar,1,3,15.68
Ar,1,5,15.68
Ar,1,7,15.68
Ar,1,3,15.68
Ar,1,3,15.68
Ar,1,5,15.68
Ar,1,7,15.68
Ar,1,5,15.68
Ar,1,5,15.68
Ar,1,5,15.68
Ar,1,1,15.68
Ar,1,3,15.69
Ar,1,5,15.69
Ar,1,3,15.69
Ar,1,9,15.69
Ar,1,7,15.69
Ar,1,1,15.69
Ar,1,7,15.69
Ar,1,3,15.69
Ar,1,5,15.69
Ar,1,5,15.69
Ar,1,5,15.69
Ar,1,3,15.69
Ar,1,3,15.7
Ar,1,3,15.7
Ar,1,5,15.7
Ar,1,5,15.7
Ar,1,5,15.7
Ar,1,3,15.7
Ar,1,3,15.71
Ar,1,3,15.71
Ar,1,5,15.71
Ar,1,5,15.71
Ar,1,3,15.71
Ar,1,3,15.71
Ar,1,3,15.71
Ar,1,5,15.71
Ar,1,5,15.71
Ar,1,3,15.71
Ar,1,3,15.72
Ar,1,3,15.72
Ar,1,3,15.72
Ar,1,3,15.72
Ar,1,3,15.72
Ar,1,3,15.72
Ar,1,3,15.72
Ar,1,3,15.72
Ar,1,3,15.73
Ar,1,3,15.73
Ar,1,3,15.73
Ar,1,3,15.73
Ar,1,3,15.73
Ar,1,3,15.73
Ar,1,3,15.73
Ar,1,3,15.73
Ar,1,3,15.74
Ar,1,3,15.74
Ar,1,3,15.74
Ar,1,3,15.74
Ar,1,3,15.74
Ar,1,3,15.74
Ar,1,3,15.74
Ar,1,3,15.74
Ar,1,3,15.74
Ar,1,3,15.74
Ar,1,3,15.74
Ar,1,3,15.74
Ar,1,3,15.74
Ar,1,3,15.74
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.75
Ar,1,3,15.76
Ar,1,3,15.76
Ar,1,3,15.76
Ar,1,3,15.76
Ar,1,3,15.76
Ar,1,3,15.76
Ar,1,3,15.8
Ar,1,3,15.8
Ar,1,3,15.82
Ar,1,3,15.82
Ar,1,3,15.84
Ar,1,3,15.84
Ar,1,3,15.85
Ar,1,3,15.85
Ar,1,3,15.87
Ar,1,3,15.87
Ar,1,3,15.88
Ar,1,3,15.88
Ar,1,3,15.88
Ar,1,3,15.88
Ar,1,3,15.89
Ar,1,3,15.89
Ar,1,3,15.89
Ar,1,3,15.89
Ar,1,3,15.9
Ar,1,3,15.9
Ar,1,3,15.9
Ar,1,3,15.9
Ar,1,3,15.91
Ar,1,3,15.91
Ar,1,3,15.91
Ar,1,3,15.91
Ar,1,3,15.91
Ar,1,3,15.92
Ar,1,3,15.92
Ar,1,3,15.92
Ar,1,3,15.92
Ar,1,3,15.92
Ar,1,3,15.92
Ar,1,3,15.92
Ar,1,3,15.92
Ar,1,3,15.92
Ar,1,3,15.93
Ar,1,3,15.93
Ar,1,3,15.93
Ar,1,3,15.93
Ar,1,3,15.93
Ar,1,3,15.93
Ar,1,3,15.93
Ar,1,3,15.93
Ar,1,3,15.93
Ar,1,3,15.93
Ar,1,3,15.93
Ar,1,3,15.93
Ar,1,3,15.93
Ar,1,3,15.93
Ar,1,3,15.93
Ar,1,3,15.93
Ar,1,3,15.93
Ar,1,3,26.62
Ar,1,3,28
Ar,1,3,28.51
Ar,1,3,28.76
Ar,1,3,28.9
Ar,1,3,28.99
Ar,1,3,29.04
Ar,1,3,29.08
Ar,1,3,29.11
Ar,1,3,29.13
Ar,1,3,29.15
Ar,1,3,29.16
Ar,1,3,29.17
Ar,1,3,29.18
Ar,1,3,29.19
Ar,1,3,29.19
Ar,1,3,29.2
Ar,1,3,29.2
Ar,1,3,29.21
Ar,1,3,29.21
Ar,1,3,29.21
Ar,1,3,29.21
Ar,2,4,0
Ar,2,2,0.18
Ar,2,2,13.48
Ar,2,8,16.41
Ar,2,6,16.43
Ar,2,4,16.44
Ar,2,2,16.46
Ar,2,6,16.64
Ar,2,4,16.75
Ar,2,2,16.81
Ar,2,4,17.14
Ar,2,2,17.27
Ar,2,10,17.63
Ar,2,8,17.69
Ar,2,6,17.74
Ar,2,4,17.78
Ar,2,2,17.94
Ar,2,4,18.06
Ar,2,2,18.25
Ar,2,4,18.29
Ar,2,6,18.33
Ar,2,4,18.43
Ar,2,6,18.45
Ar,2,8,18.5
Ar,2,6,18.62
Ar,2,4,18.66
Ar,2,6,18.73
Ar,2,10,19.12
Ar,2,8,19.12
Ar,2,6,19.22
Ar,2,4,19.26
Ar,2,2,19.31
Ar,2,8,19.49
Ar,2,6,19.55
Ar,2,4,19.61
Ar,2,2,19.64
Ar,2,6,19.68
Ar,2,4,19.76
Ar,2,2,19.8
Ar,2,4,19.87
Ar,2,4,19.97
Ar,2,2,19.97
Ar,2,6,20.25
Ar,2,8,20.27
Ar,2,2,20.74
Ar,2,6,21.13
Ar,2,8,21.14
Ar,2,4,21.35
Ar,2,2,21.43
Ar,2,6,21.37
Ar,2,4,21.43
Ar,2,4,21.49
Ar,2,6,21.5
Ar,2,4,21.62
Ar,2,2,21.68
Ar,2,6,22.27
Ar,2,4,22.31
Ar,2,6,22.51
Ar,2,4,22.59
Ar,2,2,22.68
Ar,2,4,22.7
Ar,2,2,22.8
Ar,2,8,22.77
Ar,2,6,22.79
Ar,2,4,22.81
Ar,2,2,22.84
Ar,2,2,22.82
Ar,2,10,22.95
Ar,2,8,23.01
Ar,2,6,23.07
Ar,2,4,23.1
Ar,2,2,23.08
Ar,2,4,23.12
Ar,2,6,23.17
Ar,2,8,23.16
Ar,2,6,23.26
Ar,2,6,23.4
Ar,2,4,23.44
Ar,2,2,23.49
Ar,2,8,23.48
Ar,2,6,23.51
Ar,2,4,23.57
Ar,2,2,23.65
Ar,2,2,23.55
Ar,2,4,23.63
Ar,2,2,23.58
Ar,2,4,23.62
Ar,2,6,23.62
Ar,2,4,23.68
Ar,2,2,23.67
Ar,2,4,23.7
Ar,2,4,23.8
Ar,2,2,23.85
Ar,2,6,23.87
Ar,2,4,23.89
Ar,2,10,24.15
Ar,2,8,24.15
Ar,2,6,24.16
Ar,2,8,24.16
Ar,2,4,24.18
Ar,2,6,24.18
Ar,2,12,24.19
Ar,2,10,24.19
Ar,2,2,24.21
Ar,2,4,24.21
Ar,2,6,24.28
Ar,2,4,24.28
Ar,2,4,24.31
Ar,2,6,24.31
Ar,2,10,24.31
Ar,2,8,24.32
Ar,2,8,24.34
Ar,2,6,24.34
Ar,2,8,24.38
Ar,2,6,24.38
Ar,2,8,24.62
Ar,2,10,24.62
Ar,2,6,24.65
Ar,2,4,24.69
Ar,2,2,24.81
Ar,2,2,24.73
Ar,2,4,24.74
Ar,2,6,24.76
Ar,2,4,24.79
Ar,2,8,24.78
Ar,2,6,24.79
Ar,2,4,24.82
Ar,2,2,24.85
Ar,2,4,24.8
Ar,2,2,24.87
Ar,2,8,24.81
Ar,2,6,24.83
Ar,2,10,24.85
Ar,2,8,24.91
Ar,2,6,24.96
Ar,2,4,25.01
Ar,2,2,24.92
Ar,2,4,24.96
Ar,2,6,25.02
Ar,2,8,25
Ar,2,6,25.06
Ar,2,6,25.06
Ar,2,4,25.08
Ar,2,2,25.1
Ar,2,8,25.1
Ar,2,4,25.1
Ar,2,6,25.11
Ar,2,4,25.17
Ar,2,2,25.24
Ar,2,6,25.19
Ar,2,8,25.19
Ar,2,4,25.21
Ar,2,6,25.23
Ar,2,4,25.26
Ar,2,2,25.27
Ar,2,4,25.28
Ar,2,4,25.31
Ar,2,6,25.31
Ar,2,4,25.34
Ar,2,6,25.37
Ar,2,2,25.36
Ar,2,4,25.44
Ar,2,2,25.41
Ar,2,10,25.41
Ar,2,8,25.41
Ar,2,6,25.41
Ar,2,8,25.42
Ar,2,4,25.42
Ar,2,6,25.43
Ar,2,12,25.43
Ar,2,10,25.43
Ar,2,2,25.44
Ar,2,4,25.44
Ar,2,12,25.44
Ar,2,10,25.44
Ar,2,8,25.44
Ar,2,10,25.44
Ar,2,2,25.45
Ar,2,6,25.45
Ar,2,8,25.45
Ar,2,12,25.45
Ar,2,14,25.45
Ar,2,4,25.45
Ar,2,6,25.45
Ar,2,4,25.55
Ar,2,6,25.56
Ar,2,10,25.56
Ar,2,8,25.56
Ar,2,8,25.57
Ar,2,6,25.57
Ar,2,6,25.58
Ar,2,8,25.58
Ar,2,12,25.58
Ar,2,10,25.58
Ar,2,10,25.59
Ar,2,8,25.59
Ar,2,8,25.62
Ar,2,6,25.62
Ar,2,8,25.64
Ar,2,10,25.64
Ar,2,6,25.68
Ar,2,4,25.7
Ar,2,2,25.83
Ar,2,8,25.75
Ar,2,6,25.76
Ar,2,4,25.79
Ar,2,10,25.78
Ar,2,8,25.81
Ar,2,6,25.87
Ar,2,4,25.95
Ar,2,4,25.82
Ar,2,2,25.88
Ar,2,2,25.85
Ar,2,4,25.87
Ar,2,6,25.94
Ar,2,2,25.86
Ar,2,4,25.86
Ar,2,12,25.89
Ar,2,10,25.89
Ar,2,6,25.9
Ar,2,6,25.9
Ar,2,4,25.9
Ar,2,8,25.91
Ar,2,6,25.96
Ar,2,8,25.94
Ar,2,6,25.94
Ar,2,8,25.95
Ar,2,10,25.95
Ar,2,6,25.96
Ar,2,4,25.96
Ar,2,4,25.96
Ar,2,6,26.05
Ar,2,4,25.99
Ar,2,10,26.09
Ar,2,8,26.09
Ar,2,6,26.09
Ar,2,8,26.1
Ar,2,4,26.1
Ar,2,6,26.1
Ar,2,12,26.1
Ar,2,10,26.1
Ar,2,4,26.11
Ar,2,12,26.11
Ar,2,10,26.11
Ar,2,10,26.11
Ar,2,8,26.11
Ar,2,6,26.11
Ar,2,8,26.11
Ar,2,10,26.12
Ar,2,12,26.12
Ar,2,12,26.12
Ar,2,14,26.12
Ar,2,14,26.12
Ar,2,12,26.12
Ar,2,8,26.12
Ar,2,10,26.12
Ar,2,14,26.12
Ar,2,16,26.12
Ar,2,4,26.12
Ar,2,6,26.12
Ar,2,6,26.12
Ar,2,8,26.12
Ar,2,4,26.23
Ar,2,6,26.23
Ar,2,10,26.23
Ar,2,8,26.24
Ar,2,8,26.24
Ar,2,6,26.24
Ar,2,6,26.25
Ar,2,8,26.25
Ar,2,12,26.25
Ar,2,10,26.25
Ar,2,8,26.25
Ar,2,10,26.25
Ar,2,12,26.25
Ar,2,14,26.25
Ar,2,10,26.26
Ar,2,8,26.26
Ar,2,12,26.26
Ar,2,10,26.26
Ar,2,8,26.29
Ar,2,6,26.29
Ar,2,8,26.3
Ar,2,10,26.31
Ar,2,8,26.31
Ar,2,12,26.31
Ar,2,10,26.31
Ar,2,10,26.31
Ar,2,8,26.33
Ar,2,4,26.4
Ar,2,6,26.4
Ar,2,8,26.45
Ar,2,10,26.5
Ar,2,8,26.5
Ar,2,12,26.51
Ar,2,10,26.51
Ar,2,12,26.52
Ar,2,10,26.52
Ar,2,10,26.52
Ar,2,8,26.52
Ar,2,8,26.52
Ar,2,6,26.52
Ar,2,12,26.52
Ar,2,10,26.52
Ar,2,12,26.52
Ar,2,14,26.52
Ar,2,14,26.52
Ar,2,12,26.52
Ar,2,12,26.52
Ar,2,14,26.52
Ar,2,8,26.52
Ar,2,10,26.52
Ar,2,14,26.52
Ar,2,16,26.52
Ar,2,10,26.52
Ar,2,12,26.52
Ar,2,14,26.52
Ar,2,16,26.52
Ar,2,4,26.52
Ar,2,6,26.52
Ar,2,16,26.52
Ar,2,18,26.52
Ar,2,8,26.52
Ar,2,10,26.52
Ar,2,8,26.52
Ar,2,6,26.52
Ar,2,8,26.56
Ar,2,10,26.56
Ar,2,6,26.62
Ar,2,8,26.63
Ar,2,8,26.64
Ar,2,6,26.65
Ar,2,10,26.64
Ar,2,8,26.64
Ar,2,10,26.64
Ar,2,6,26.65
Ar,2,8,26.65
Ar,2,12,26.65
Ar,2,10,26.65
Ar,2,8,26.66
Ar,2,10,26.66
Ar,2,12,26.66
Ar,2,14,26.66
Ar,2,8,26.66
Ar,2,10,26.66
Ar,2,10,26.66
Ar,2,12,26.66
Ar,2,14,26.66
Ar,2,16,26.66
Ar,2,12,26.66
Ar,2,10,26.66
Ar,2,14,26.66
Ar,2,12,26.66
Ar,2,2,26.66
Ar,2,8,26.71
Ar,2,10,26.71
Ar,2,10,26.71
Ar,2,12,26.71
Ar,2,12,26.71
Ar,2,14,26.71
Ar,2,10,26.77
Ar,2,12,26.77
Ar,2,10,26.77
Ar,2,12,26.78
Ar,2,14,26.78
Ar,2,14,26.78
Ar,2,12,26.78
Ar,2,14,26.78
Ar,2,16,26.78
Ar,2,10,26.78
Ar,2,12,26.78
Ar,2,14,26.78
Ar,2,16,26.78
Ar,2,16,26.78
Ar,2,18,26.78
Ar,2,16,26.78
Ar,2,18,26.78
Ar,2,12,26.78
Ar,2,14,26.78
Ar,2,10,26.78
Ar,2,8,26.78
Ar,2,18,26.78
Ar,2,20,26.78
Ar,2,10,26.78
Ar,2,12,26.78
Ar,2,2,26.89
Ar,2,14,26.92
Ar,2,16,26.92
Ar,2,12,26.92
Ar,2,10,26.92
Ar,2,12,26.92
Ar,2,14,26.92
Ar,2,16,26.92
Ar,2,18,26.92
Ar,2,12,26.92
Ar,2,14,26.92
Ar,2,16,26.92
Ar,2,14,26.92
Ar,2,12,26.97
Ar,2,14,26.97
Ar,2,16,26.97
Ar,2,14,26.97
Ar,2,10,27.15
Ar,2,12,27.15
Ar,2,6,27.15
Ar,2,4,27.15
Ar,2,6,27.17
Ar,2,8,27.17
Ar,2,14,27.18
Ar,2,12,27.18
Ar,2,8,27.18
Ar,2,6,27.18
Ar,2,8,27.19
Ar,2,10,27.19
Ar,2,10,27.19
Ar,2,12,27.19
Ar,2,14,27.85
Ar,2,12,27.85
Ar,3,5,0
Ar,3,3,0.14
Ar,3,1,0.19
Ar,3,5,1.74
Ar,3,1,4.12
Ar,3,5,14.11
Ar,3,3,14.23
Ar,3,1,14.3
Ar,3,3,17.86
Ar,3,3,17.96
Ar,3,5,17.96
Ar,3,7,17.97
Ar,3,9,17.97
Ar,3,7,19.46
Ar,3,5,19.46
Ar,3,3,19.47
Ar,3,1,20.07
Ar,3,5,20.18
Ar,3,7,20.22
Ar,3,9,20.27
Ar,3,7,21.34
Ar,3,9,21.34
Ar,3,11,21.35
Ar,3,5,21.62
Ar,3,9,21.78
Ar,3,5,22.26
Ar,3,3,22.4
Ar,3,9,23.11
Ar,3,7,23.14
Ar,3,5,23.17
Ar,3,3,23.21
Ar,3,5,23.29
Ar,3,7,23.4
Ar,3,1,23.33
Ar,3,3,23.37
Ar,3,5,23.48
Ar,3,3,24.37
Ar,3,5,24.38
Ar,3,7,24.39
Ar,3,5,24.77
Ar,3,7,24.84
Ar,3,3,25.36
Ar,3,5,25.37
Ar,3,7,25.39
Ar,3,3,25.38
Ar,3,5,25.69
Ar,3,3,25.73
Ar,3,1,25.75
Ar,3,3,25.93
Ar,3,5,25.93
Ar,3,1,25.93
Ar,3,7,26.06
Ar,3,5,26.16
Ar,3,3,26.23
Ar,3,3,26.17
Ar,3,5,26.53
Ar,3,3,26.58
Ar,3,1,26.6
Ar,3,5,27.19
Ar,3,3,27.27
Ar,3,3,27.73
Ar,3,7,27.81
Ar,3,5,27.91
Ar,3,3,27.92
Ar,3,7,27.95
Ar,3,5,28.06
Ar,3,7,28.08
Ar,3,9,28.1
Ar,3,7,28.17
Ar,3,5,28.68
Ar,3,3,28.72
Ar,3,1,28.73
Ar,3,5,29.27
Ar,3,3,29.42
Ar,3,3,29.66
Ar,3,3,29.78
Ar,3,5,29.79
Ar,3,7,29.79
Ar,3,3,29.98
Ar,3,1,30.12
Ar,3,3,30.15
Ar,3,5,30.18
Ar,3,5,30.3
Ar,3,3,30.5
Ar,3,5,30.5
Ar,3,7,30.51
Ar,3,9,30.51
Ar,3,1,30.97
Ar,3,5,31.09
Ar,3,5,31.28
Ar,3,3,31.28
Ar,3,7,31.28
Ar,3,3,31.32
Ar,3,1,31.63
Ar,3,5,33.07
Ar,3,7,33.09
Ar,3,9,33.11
Ar,3,7,33.2
Ar,3,9,33.21
Ar,3,11,33.21
Ar,3,3,33.35
Ar,3,7,33.35
Ar,3,5,33.35
Ar,3,3,33.57
Ar,3,5,33.66
Ar,3,3,33.68
Ar,3,1,33.69
Ar,3,3,33.73
Ar,3,5,33.74
Ar,3,3,33.74
Ar,3,5,33.75
Ar,3,7,33.76
Ar,3,7,34.14
Ar,3,5,34.9
Ar,3,7,34.9
Ar,3,1,34.96
Ar,3,3,34.96
Ar,3,5,34.98
Ar,3,7,35.2
Ar,3,5,35.22
Ar,3,3,35.23
Ar,3,1,35.44
Ar,3,3,35.44
Ar,3,5,35.46
As,1,4,0
As,1,4,1.31
As,1,6,1.35
As,1,2,2.25
As,1,4,2.31
As,1,2,6.29
As,1,4,6.4
As,1,6,6.56
As,1,2,6.59
As,1,4,6.77
As,1,6,6.86
As,1,4,7.05
As,1,2,7.13
As,1,2,7.46
As,1,2,7.54
As,1,4,7.55
As,1,6,7.65
As,1,8,7.8
As,1,6,7.54
As,1,4,7.54
As,1,4,7.69
As,1,2,7.74
As,1,6,7.85
As,1,4,7.76
As,1,6,7.96
As,1,6,7.78
As,1,4,7.87
As,1,2,7.93
As,1,4,7.89
As,1,4,7.93
As,1,2,7.95
As,1,4,8.24
As,1,2,7.98
As,1,4,8.02
As,1,4,7.98
As,1,6,8.27
As,1,6,8.01
As,1,8,8.28
As,1,4,8.04
As,1,2,8.12
As,1,2,8.26
As,1,2,8.31
As,1,4,8.42
As,1,4,8.47
As,1,6,8.48
As,1,2,8.47
As,1,4,8.59
As,1,2,8.63
As,1,4,8.63
As,1,6,8.64
As,1,4,8.64
As,1,2,8.66
As,1,4,8.67
As,1,6,8.82
As,1,8,8.97
As,1,6,8.73
As,1,4,8.74
As,1,2,8.78
As,1,6,8.78
As,1,8,8.79
As,1,4,8.81
As,1,2,8.83
As,1,6,8.99
As,1,4,8.81
As,1,4,8.88
As,1,6,9.04
As,1,2,8.9
As,1,4,8.92
As,1,4,8.92
As,1,2,8.92
As,1,4,8.94
As,1,4,8.94
As,1,8,8.97
As,1,2,8.98
As,1,4,8.99
As,1,4,9
As,1,4,9.02
As,1,2,9.03
As,1,4,9.08
As,1,4,9.12
As,1,6,9.12
As,1,4,9.13
As,1,6,9.18
As,1,4,9.18
As,1,2,9.19
As,1,4,9.19
As,1,6,9.23
As,1,6,9.23
As,1,4,9.28
As,1,2,9.31
As,1,4,9.31
As,1,8,9.32
As,1,6,9.32
As,1,4,9.32
As,1,4,9.37
As,1,6,9.37
As,1,2,9.4
As,1,4,9.4
As,1,4,9.43
As,1,6,9.53
As,1,4,9.53
As,1,4,9.56
As,1,6,9.56
As,1,6,9.58
As,1,4,9.58
As,1,6,9.91
As,1,4,9.91
As,1,6,9.92
As,1,8,9.92
As,1,2,9.97
As,1,4,9.98
As,1,2,10.26
As,1,4,10.27
As,1,2,11.4
As,1,4,11.4
As,2,1,0
As,2,3,0.13
As,2,5,0.32
As,2,5,1.25
As,2,1,2.8
As,2,5,6.8
As,2,3,9.14
As,2,5,9.16
As,2,7,9.21
As,2,1,9.76
As,2,3,9.81
As,2,5,10.11
As,2,3,10.27
As,2,5,10.3
As,2,3,10.49
As,2,1,10.5
As,2,5,10.55
As,2,5,11.01
As,2,7,11.1
As,2,9,11.27
As,2,3,11.82
As,2,5,12.04
As,2,1,12.18
As,2,3,12.02
As,2,3,12.28
As,2,5,12.34
As,2,7,12.45
As,2,3,12.3
As,2,5,12.43
As,2,7,12.3
As,2,5,12.7
As,2,3,12.53
As,2,1,13.12
As,2,3,12.58
As,2,5,12.69
As,2,1,12.71
As,2,3,12.72
As,2,7,12.71
As,2,3,13.52
As,2,5,13.83
As,2,1,14.2
As,2,3,14.22
As,2,5,14.55
As,2,3,14.6
As,2,5,14.74
As,2,3,15.05
As,2,3,14.76
As,2,7,14.82
As,2,5,14.97
As,2,3,14.97
As,2,5,15.06
As,2,3,15.05
As,2,1,15.1
As,2,9,15.06
As,2,5,15.35
As,2,7,15.42
As,2,3,15.7
As,2,7,15.07
As,2,9,15.08
As,2,7,15.07
As,2,5,15.08
As,2,7,15.23
As,2,5,15.28
As,2,3,15.31
As,2,1,15.31
As,2,3,15.34
As,2,5,15.39
As,2,7,15.37
As,2,5,15.49
As,2,7,15.39
As,2,9,15.4
As,2,3,15.45
As,2,1,15.65
As,2,5,15.46
As,2,7,15.46
As,2,11,15.46
As,2,9,15.48
As,2,3,15.52
As,2,5,15.53
As,2,1,15.94
As,2,3,15.96
As,2,5,16.2
As,2,3,16.3
As,2,7,16.26
As,2,5,16.27
As,2,3,16.3
As,2,5,16.36
As,2,5,16.31
As,2,3,16.36
As,2,7,16.34
As,2,9,16.35
As,2,7,16.35
As,2,5,16.35
As,2,3,16.35
As,2,1,16.38
As,2,9,16.4
As,2,7,16.4
As,2,9,16.4
As,2,9,16.56
As,2,5,16.64
As,2,7,16.7
As,2,3,16.75
As,2,7,16.6
As,2,5,16.6
As,2,3,16.65
As,2,1,16.65
As,2,3,16.68
As,2,5,16.7
As,2,7,16.68
As,2,9,16.69
As,2,7,16.69
As,2,5,16.76
As,2,5,16.72
As,2,7,16.72
As,2,11,16.72
As,2,9,16.73
As,2,3,16.73
As,2,1,16.82
As,2,3,16.75
As,2,5,16.76
As,2,9,16.75
As,2,11,16.75
As,2,9,16.76
As,2,11,16.76
As,2,13,16.77
As,2,11,16.77
As,2,1,16.82
As,2,3,16.83
As,2,5,16.96
As,2,3,17.03
As,2,5,17
As,2,7,17
As,2,9,17.04
As,2,7,17.04
As,2,5,17.04
As,2,5,17.18
As,2,3,17.19
As,2,1,17.32
As,2,3,17.32
As,2,9,17.33
As,2,5,17.34
As,2,7,17.41
As,2,3,17.41
As,2,3,17.36
As,2,1,17.37
As,2,5,17.38
As,2,7,17.38
As,2,9,17.39
As,2,7,17.39
As,2,5,17.4
As,2,11,17.4
As,2,9,17.41
As,2,3,17.42
As,2,5,17.43
As,2,7,17.43
As,2,13,17.44
As,2,5,17.46
As,2,7,17.46
As,2,1,17.47
As,2,5,17.68
As,2,3,17.69
As,2,1,17.8
As,2,11,17.82
As,2,13,17.84
As,2,1,17.85
As,2,11,18.09
As,3,2,0
As,3,4,0.36
As,3,4,10.58
As,3,6,10.62
As,3,2,13.23
As,3,2,13.37
As,3,2,14.13
As,3,4,14.31
As,3,4,14.59
As,3,6,14.6
As,3,2,16.3
As,3,4,16.39
As,3,4,20.07
As,3,2,20.09
As,3,2,20.2
As,3,8,20.35
As,3,6,20.35
As,3,4,20.53
As,3,6,20.55
As,3,10,23.42
As,3,8,23.42
At,1,4,0
At,1,6,5.52
At,1,4,5.73
At,2,5,0
At,3,4,0
Au,1,2,0
Au,1,6,1.14
Au,1,4,2.66
Au,1,2,4.63
Au,1,4,5.11
Au,1,6,5.23
Au,1,8,5.65
Au,1,6,5.72
Au,1,6,5.75
Au,1,8,6.33
Au,1,4,5.83
Au,1,2,6.6
Au,1,10,6.04
Au,1,4,6.38
Au,1,4,6.35
Au,1,6,6.4
Au,1,8,6.55
Au,1,2,6.76
Au,1,2,6.91
Au,1,4,6.96
Au,1,6,7.27
Au,1,4,7.3
Au,1,6,7.4
Au,1,2,7.44
Au,1,4,7.53
Au,1,6,7.59
Au,1,4,7.63
Au,1,4,7.68
Au,1,6,7.69
Au,1,4,7.81
Au,1,2,8.03
Au,1,2,8.26
Au,1,4,8.3
Au,1,4,8.37
Au,1,6,8.37
Au,1,8,8.37
Au,1,6,8.37
Au,1,8,8.41
Au,1,6,8.52
Au,1,2,8.52
Au,1,4,8.68
Au,1,6,8.68
Au,1,2,8.76
Au,1,4,8.76
Au,1,6,8.83
Au,1,4,8.85
Au,1,6,8.85
Au,1,2,8.89
Au,1,4,8.95
Au,1,6,8.95
Au,1,2,8.98
Au,1,4,9.01
Au,1,6,9.01
Au,1,2,9.03
Au,1,4,9.06
Au,1,6,9.06
Au,1,2,9.07
Au,1,4,9.09
Au,1,6,9.09
Au,1,4,9.11
Au,1,6,9.11
Au,2,1,0
Au,2,7,1.86
Au,2,5,2.19
Au,2,3,3.44
Au,2,5,3.67
Au,2,9,5.02
Au,2,7,6.47
Au,2,5,6.01
Au,2,5,7.21
Au,2,1,7.26
Au,2,3,7.66
Au,2,5,7.82
Au,2,7,8.06
Au,2,9,8.99
Au,2,5,9.07
Au,2,7,9.27
Au,2,3,10.12
Au,2,3,9.1
Au,2,5,9.5
Au,2,1,10.24
Au,2,7,10.63
Au,2,3,10.63
Au,2,5,10.73
Au,2,7,13.41
Au,2,5,13.47
Au,2,3,14.39
Au,2,9,14.5
Au,2,5,14.51
Au,2,7,14.57
Au,2,5,14.81
Au,2,7,14.91
Au,2,3,14.98
Au,2,5,15.02
Au,2,5,15.1
Au,2,3,15.11
Au,2,9,15.26
Au,2,7,15.29
Au,3,6,0
B,1,2,0
B,1,4,0
B,1,2,3.55
B,1,4,3.55
B,1,6,3.55
B,1,2,4.96
B,1,6,5.93
B,1,4,5.93
B,1,2,6.03
B,1,4,6.03
B,1,4,6.79
B,1,6,6.79
B,1,2,6.82
B,1,2,7.16
B,1,4,7.16
B,1,6,7.44
B,1,4,7.44
B,1,6,7.44
B,1,8,7.44
B,1,2,7.46
B,1,6,7.62
B,1,2,7.75
B,1,4,7.75
B,1,6,7.75
B,1,8,7.75
B,1,6,7.75
B,1,6,7.84
B,1,2,7.88
B,1,6,7.92
B,1,4,7.92
B,1,6,7.92
B,1,8,7.92
B,1,2,7.95
B,1,6,7.97
B,1,6,8.02
B,1,4,8.02
B,1,8,8.02
B,1,6,8.02
B,1,2,8.03
B,1,6,8.05
B,1,6,8.08
B,1,4,8.08
B,1,8,8.08
B,1,6,8.08
B,1,2,8.09
B,1,6,8.11
B,1,10,8.13
B,1,14,8.13
B,1,2,8.13
B,1,10,8.16
B,1,14,8.16
B,1,10,8.18
B,1,14,8.19
B,1,10,8.2
B,1,10,8.22
B,1,10,8.23
B,1,10,8.24
B,1,10,8.24
B,1,10,8.25
B,1,10,8.26
B,1,10,8.26
B,1,10,8.26
B,1,10,8.27
B,1,10,8.27
B,1,10,8.27
B,1,10,8.27
B,1,10,8.28
B,1,10,8.28
B,1,10,8.28
B,1,10,8.28
B,1,10,8.28
B,1,10,8.28
B,1,10,8.28
B,1,10,8.28
B,1,10,8.29
B,1,10,8.29
B,1,10,8.29
B,1,10,8.29
B,1,10,8.29
B,1,10,8.29
B,1,10,8.29
B,1,2,8.99
B,1,4,8.99
B,1,2,9.55
B,1,4,9.55
B,1,6,9.55
B,1,2,10.77
B,1,4,10.77
B,1,4,10.86
B,1,6,10.86
B,1,2,10.98
B,1,4,11.12
B,1,6,11.12
B,1,4,11.26
B,1,6,11.26
B,1,8,11.26
B,1,6,11.36
B,1,4,11.36
B,1,2,11.36
B,1,6,11.43
B,1,2,11.83
B,1,4,11.83
B,1,4,11.99
B,1,6,11.99
B,1,8,11.99
B,1,4,12.01
B,1,4,12.26
B,1,8,12.32
